
	filename	date	authors	genres	names	topics	multiple_authors	leader_in_authors	is_written_text	addressed_to_people	regular_occasion	has_major_topic
0	1894.10.20_николай ii_манифест_о восшествии на престол	1894.10.20	['николай ii']	['манифест']	['о восшествии на престол']	['о восшествии на престол']	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
1	1896.01.01_николай ii_манифест_коронование	1896.01.01	['николай ii']	['манифест']	['коронование']	['коронование']	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
2	1899.02.03_николай ii_манифест_законы княжества финляндского	1899.02.03	['николай ii']	['манифест']	['законы княжества финляндского']	['законы княжества финляндского']	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
3	1903.02.26_николай ii_манифест_усовершенствование государственной власти	1903.02.26	['николай ii']	['манифест']	['усовершенствование государственной власти']	['усовершенствование государственной власти']	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
4	1904.01.27_николай ii_манифест_об открытии военных действий против японии_русско японская война 1904	1904.01.27	['николай ii']	['манифест']	['об открытии военных действий против японии']	['русско японская война 1904']	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
5	1904.12.12_николай ii_указ_о предначертаниях к усовершенствованию государственного порядка	1904.12.12	['николай ii']	['указ']	['о предначертаниях к усовершенствованию государственного порядка']	['о предначертаниях к усовершенствованию государственного порядка']	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
6	1905.08.06_николай ii_манифест_учреждение госдумы 1	1905.08.06	['николай ii']	['манифест']	['учреждение госдумы 1']	['учреждение госдумы 1']	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
7	1905.10.17_николай ii_манифест_об усовершенствовании государственного порядка_революция 1905	1905.10.17	['николай ii']	['манифест']	['об усовершенствовании государственного порядка']	['революция 1905']	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
8	1906.07.06_николай ii_манифест_роспуск думы 1	1906.07.06	['николай ii']	['манифест']	['роспуск думы 1']	['роспуск думы 1']	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
9	1907.06.03_николай ii_манифест_роспуск думы 2	1907.06.03	['николай ii']	['манифест']	['роспуск думы 2']	['роспуск думы 2']	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
10	1914.07.20_николай ii_манифест_об объявлении военных действий между россией и германией_1 мировая война	1914.07.20	['николай ii']	['манифест']	['об объявлении военных действий между россией и германией']	['1 мировая война']	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
11	1914.08.01_николай ii_воззвание_воззвание к полякам_1 мировая война	1914.08.01	['николай ii']	['воззвание']	['воззвание к полякам']	['1 мировая война']	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
12	1914.10.20_николай ii_манифест_об объявлении войны турции_1 мировая война	1914.10.20	['николай ii']	['манифест']	['об объявлении войны турции']	['1 мировая война']	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
13	1917.03.02_николай ii_манифест_отречение	1917.03.02	['николай ii']	['манифест']	['отречение']	['отречение']	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
14	1917.03.03_временное правительство_декларация.обращение к гражданам_декларация о составе и задачах	1917.03.03	['временное правительство']	['декларация', 'обращение к гражданам']	['декларация о составе и задачах']	['декларация о составе и задачах']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	1917.03.03_временное правительство_телеграмма.за границу_о взятии власти	1917.03.03	['временное правительство']	['телеграмма', 'за границу']	['о взятии власти']	['о взятии власти']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
16	1917.03.06_временное правительство_обращение к гражданам_создание временного правительства	1917.03.06	['временное правительство']	['обращение к гражданам']	['создание временного правительства']	['создание временного правительства']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	1917.03.22_временное правительство_постановление.власть_об отмене вероисповедных и национальных ограничений	1917.03.22	['временное правительство']	['постановление', 'власть']	['об отмене вероисповедных и национальных ограничений']	['об отмене вероисповедных и национальных ограничений']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
18	1917.04.12_временное правительство_постановление.власть_о собраниях и союзах	1917.04.12	['временное правительство']	['постановление', 'власть']	['о собраниях и союзах']	['о собраниях и союзах']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
19	1917.06.09_временное правительство_постановление_форма присяги гражданина	1917.06.09	['временное правительство']	['постановление']	['форма присяги гражданина']	['форма присяги гражданина']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
20	1917.07.12_временное правительство_постановление_о введении военно революционных судов_1 мировая война	1917.07.12	['временное правительство']	['постановление']	['о введении военно революционных судов']	['1 мировая война']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
21	1917.07.14_временное правительство_постановление_о свободе совести	1917.07.14	['временное правительство']	['постановление']	['о свободе совести']	['о свободе совести']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
22	1917.09.01_временное правительство_постановление_о провозглашении республики	1917.09.01	['временное правительство']	['постановление']	['о провозглашении республики']	['о провозглашении республики']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
23	1917.11.07_военно революционный комитет_обращение к гражданам_низложение временного правительства	1917.11.07	['военно революционный комитет']	['обращение к гражданам']	['низложение временного правительства']	['низложение временного правительства']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
24	1917.11.07_съезд советов.съезд советов 2_обращение к гражданам_революция	1917.11.07	['съезд советов', 'съезд советов 2']	['обращение к гражданам']	['революция']	['революция']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
25	1917.11.08_съезд советов.съезд советов 2_декрет.постановление_о переходе власти к советам_октябрьская революция	1917.11.08	['съезд советов', 'съезд советов 2']	['декрет', 'постановление']	['о переходе власти к советам']	['октябрьская революция']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
26	1917.11.08_съезд советов.съезд советов 2_декрет_о земле	1917.11.08	['съезд советов', 'съезд советов 2']	['декрет']	['о земле']	['о земле']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
27	1917.11.08_съезд советов.съезд советов 2_декрет_о мире	1917.11.08	['съезд советов', 'съезд советов 2']	['декрет']	['о мире']	['о мире']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
28	1917.11.08_съезд советов.съезд советов 2_декрет_создание рабочего и крестьянского правительства	1917.11.08	['съезд советов', 'съезд советов 2']	['декрет']	['создание рабочего и крестьянского правительства']	['создание рабочего и крестьянского правительства']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
29	1917.11.08_съезд советов.съезд советов 2_обращение_к казакам	1917.11.08	['съезд советов', 'съезд советов 2']	['обращение']	['к казакам']	['к казакам']	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
30	1917.11.09_ленин.правительство_обращение_обращение всем советам рабочим и крестьянам об избрании вцик	1917.11.09	['ленин', 'правительство']	['обращение']	['обращение всем советам рабочим и крестьянам об избрании вцик']	['обращение всем советам рабочим и крестьянам об избрании вцик']	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
31	1917.11.09_ленин_декрет_о печати	1917.11.09	['ленин']	['декрет']	['о печати']	['о печати']	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
32	1917.11.11_снк.ларин_декрет_о рабочем графике	1917.11.11	['снк', 'ларин']	['декрет']	['о рабочем графике']	['о рабочем графике']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
33	1917.11.12_ленин_декрет_о порядке утверждения и опубликования законов	1917.11.12	['ленин']	['декрет']	['о порядке утверждения и опубликования законов']	['о порядке утверждения и опубликования законов']	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
34	1917.11.15_ленин.сталин_декларация_декларация прав народов России	1917.11.15	['ленин', 'сталин']	['декларация']	['декларация прав народов России']	['декларация прав народов России']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
35	1917.11.17_вцик_резолюция_по вопросу о печати_о печати	1917.11.17	['вцик']	['резолюция']	['по вопросу о печати']	['о печати']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
36	1917.11.18_ленин_обращение_обращение председателя снк к населению.победа революции в петрограде_октябрьская революция	1917.11.18	['ленин']	['обращение']	['обращение председателя снк к населению', 'победа революции в петрограде']	['октябрьская революция']	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
37	1917.11.21_вцик_резолюция_о борьбе с саботажем в госбанке	1917.11.21	['вцик']	['резолюция']	['о борьбе с саботажем в госбанке']	['о борьбе с саботажем в госбанке']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
38	1917.11.24_вцик.ленин.свердлов.бонч бруевич.горбунов_декрет_об уничтожении сословий	1917.11.24	['вцик', 'ленин', 'свердлов', 'бонч бруевич', 'горбунов']	['декрет']	['об уничтожении сословий']	['об уничтожении сословий']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
39	1917.11.27_ленин.шляпников.бонч бруевич.горбунов_положение_о рабочем контроле	1917.11.27	['ленин', 'шляпников', 'бонч бруевич', 'горбунов']	['положение']	['о рабочем контроле']	['о рабочем контроле']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
40	1917.11.27_ленин_обращение_обращение к народам воюющих стран	1917.11.27	['ленин']	['обращение']	['обращение к народам воюющих стран']	['обращение к народам воюющих стран']	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
41	1917.12.03_ленин.сталин_обращение_обращение к мусульманам России	1917.12.03	['ленин', 'сталин']	['обращение']	['обращение к мусульманам России']	['обращение к мусульманам России']	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
42	1917.12.08_снк_обращение_обращение ко всему населению_обращение к населению.борьба с контрреволюционным восстанием	1917.12.08	['снк']	['обращение']	['обращение ко всему населению']	['обращение к населению', 'борьба с контрреволюционным восстанием']	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
43	1917.12.17_снк_манифест_к украинскому народу с ультимативными требованиями к центральной раде	1917.12.17	['снк']	['манифест']	['к украинскому народу с ультимативными требованиями к центральной раде']	['к украинскому народу с ультимативными требованиями к центральной раде']	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
44	1917.12.20_снк_постановление_о создании вчк	1917.12.20	['снк']	['постановление']	['о создании вчк']	['о создании вчк']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
45	1917.12.21_вцик_воззвание_воззвание вцик и других организаций к украинским рабочим солдатам крестьянам ко всему украинскому народу	1917.12.21	['вцик']	['воззвание']	['воззвание вцик и других организаций к украинским рабочим солдатам крестьянам ко всему украинскому народу']	['воззвание вцик и других организаций к украинским рабочим солдатам крестьянам ко всему украинскому народу']	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
46	1917.12.21_вцик_воззвание_воззвание к трудящимся всех стран	1917.12.21	['вцик']	['воззвание']	['воззвание к трудящимся всех стран']	['воззвание к трудящимся всех стран']	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
47	1917.12.22_ленин.другие_обращение.постановление_ко всему трудовому казачеству.отмена обязательной воинской повинности и других льготах казакам	1917.12.22	['ленин', 'другие']	['обращение', 'постановление']	['ко всему трудовому казачеству', 'отмена обязательной воинской повинности и других льготах казакам']	['ко всему трудовому казачеству', 'отмена обязательной воинской повинности и других льготах казакам']	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
48	1917.12.22_снк_обращение_обращение ко всем товарищам рабочим России в связи с демобилизацией промышленности	1917.12.22	['снк']	['обращение']	['обращение ко всем товарищам рабочим России в связи с демобилизацией промышленности']	['обращение ко всем товарищам рабочим России в связи с демобилизацией промышленности']	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
49	1917.12.24_ленин.сталин_инструкция_о правах советов	1917.12.24	['ленин', 'сталин']	['инструкция']	['о правах советов']	['о правах советов']	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
50	1917.12.27_вцик_декрет_о национализации банков	1917.12.27	['вцик']	['декрет']	['о национализации банков']	['о национализации банков']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
51	1917.12.29_ленин.снк_декрет_об уравнении всех военнослужащих в правах	1917.12.29	['ленин', 'снк']	['декрет']	['об уравнении всех военнослужащих в правах']	['об уравнении всех военнослужащих в правах']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
52	1918.01.16_вцик_декларация_декларация прав трудящихся	1918.01.16	['вцик']	['декларация']	['декларация прав трудящихся']	['декларация прав трудящихся']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
53	1918.01.19_вцик_декрет_о роспуске учредительного собрания	1918.01.19	['вцик']	['декрет']	['о роспуске учредительного собрания']	['о роспуске учредительного собрания']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
54	1918.01.23_съезд советов.съезд советов 3_телеграмма_телеграмма иностранным пролетарским организациям.приветствие иностранным пролетарским организациям	1918.01.23	['съезд советов', 'съезд советов 3']	['телеграмма']	['телеграмма иностранным пролетарским организациям', 'приветствие иностранным пролетарским организациям']	['телеграмма иностранным пролетарским организациям', 'приветствие иностранным пролетарским организациям']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
55	1918.01.25_съезд советов.съезд советов 3_декларация_декларация прав трудящегося и эксплуатируемого народа	1918.01.25	['съезд советов', 'съезд советов 3']	['декларация']	['декларация прав трудящегося и эксплуатируемого народа']	['декларация прав трудящегося и эксплуатируемого народа']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
56	1918.01.28_ленин.другие_декрет_об организации красной армии	1918.01.28	['ленин', 'другие']	['декрет']	['об организации красной армии']	['об организации красной армии']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
57	1918.01.28_съезд советов.съезд советов 3_резолюция_о политике снк по национальному вопросу	1918.01.28	['съезд советов', 'съезд советов 3']	['резолюция']	['о политике снк по национальному вопросу']	['о политике снк по национальному вопросу']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
58	1918.01.29_съезд советов.съезд советов 3_обращение_обращение к трудовому казачеству	1918.01.29	['съезд советов', 'съезд советов 3']	['обращение']	['обращение к трудовому казачеству']	['обращение к трудовому казачеству']	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
59	1918.01.31_съезд советов.съезд советов 3_постановление_о новом наименовании верховной гос власти	1918.01.31	['съезд советов', 'съезд советов 3']	['постановление']	['о новом наименовании верховной гос власти']	['о новом наименовании верховной гос власти']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
60	1918.02.02_ленин.снк_декрет_о свободе совести церковных и религиозных обществах	1918.02.02	['ленин', 'снк']	['декрет']	['о свободе совести церковных и религиозных обществах']	['о свободе совести церковных и религиозных обществах']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
61	1918.02.02_ленин.снк_декрет_об отделении церкви от государства и церкви от школы	1918.02.02	['ленин', 'снк']	['декрет']	['об отделении церкви от государства и церкви от школы']	['об отделении церкви от государства и церкви от школы']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
62	1918.02.05_ленин.снк_декрет_о конфискации активов бывших частных банков	1918.02.05	['ленин', 'снк']	['декрет']	['о конфискации активов бывших частных банков']	['о конфискации активов бывших частных банков']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
63	1918.02.06_ленин.снк_декрет_о введении западноевропейского календаря	1918.02.06	['ленин', 'снк']	['декрет']	['о введении западноевропейского календаря']	['о введении западноевропейского календаря']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
64	1918.02.10_снк_декрет_о революционном трибунале печати	1918.02.10	['снк']	['декрет']	['о революционном трибунале печати']	['о революционном трибунале печати']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
65	1918.02.13_снк_постановление_постановление об образовании чрезвычайной комиссии по продовольствию	1918.02.13	['снк']	['постановление']	['постановление об образовании чрезвычайной комиссии по продовольствию']	['постановление об образовании чрезвычайной комиссии по продовольствию']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
66	1918.02.14_вцик_резолюция.призыв_одобрение доклада мирной делегации.создание красной армии_брестский мир.1 мировая война	1918.02.14	['вцик']	['резолюция', 'призыв']	['одобрение доклада мирной делегации', 'создание красной армии']	['брестский мир', '1 мировая война']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
67	1918.02.21_снк_декрет_социалистическое отечество в опасности	1918.02.21	['снк']	['декрет']	['социалистическое отечество в опасности']	['социалистическое отечество в опасности']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
68	1918.02.21_снк_обращение_к трудящемуся населению всей россии_красная армия	1918.02.21	['снк']	['обращение']	['к трудящемуся населению всей россии']	['красная армия']	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
69	1918.03.07_ленин_выступление.отчет.доклад_политический отчет цк_съезд ркпб 7	1918.03.07	['ленин']	['выступление', 'отчет', 'доклад']	['политический отчет цк']	['съезд ркпб 7']	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
70	1918.03.08_ленин ркпб 7_резолюция.фрагмент_о войне и мире.съезд ркпб 7	1918.03.08	['ленин ркпб 7']	['резолюция', 'фрагмент']	['о войне и мире', 'съезд ркпб 7']	['о войне и мире', 'съезд ркпб 7']	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
71	1918.03.08_ленин_выступление.фрагмент_вопрос о брестском мире_съезд ркпб 7.брестский мир.1 мировая война	1918.03.08	['ленин']	['выступление', 'фрагмент']	['вопрос о брестском мире']	['съезд ркпб 7', 'брестский мир', '1 мировая война']	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
72	1918.03.15_ленин.снк_постановление_о ратификации брест литовского мирного договора_брестский мир.1 мировая война	1918.03.15	['ленин', 'снк']	['постановление']	['о ратификации брест литовского мирного договора']	['брестский мир', '1 мировая война']	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
73	1918.03.16_съезд советов.съезд советов 3_постановление_о перенесении столицы из петрограда в москву	1918.03.16	['съезд советов', 'съезд советов 3']	['постановление']	['о перенесении столицы из петрограда в москву']	['о перенесении столицы из петрограда в москву']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
74	1918.04.03_снк_резолюция_в связи с объявлением украинской народной республики	1918.04.03	['снк']	['резолюция']	['в связи с объявлением украинской народной республики']	['в связи с объявлением украинской народной республики']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
75	1918.04.05_снк_сообщение_о начале японской интервенции_интервенция	1918.04.05	['снк']	['сообщение']	['о начале японской интервенции']	['интервенция']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
76	1918.04.12_ленин.снк_декрет_о памятниках республики	1918.04.12	['ленин', 'снк']	['декрет']	['о памятниках республики']	['о памятниках республики']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
77	1918.04.16_ленин снк_декрет_об организации управления почтово телеграфным делом	1918.04.16	['ленин снк']	['декрет']	['об организации управления почтово телеграфным делом']	['об организации управления почтово телеграфным делом']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
78	1918.04.22_вцик_декрет_об обязательном обучении военному искусству_срочная служба	1918.04.22	['вцик']	['декрет']	['об обязательном обучении военному искусству']	['срочная служба']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
79	1918.04.22_вцик_формула обещания_формула обещания воинов красной армии_срочная служба	1918.04.22	['вцик']	['формула обещания']	['формула обещания воинов красной армии']	['срочная служба']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
80	1918.04.22_ленин.сталин_телеграмма_телеграмма съезду советов туркестана о поддержке автономии туркестана на советских началах	1918.04.22	['ленин', 'сталин']	['телеграмма']	['телеграмма съезду советов туркестана о поддержке автономии туркестана на советских началах']	['телеграмма съезду советов туркестана о поддержке автономии туркестана на советских началах']	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
81	1918.04.26_вцик_обращение_обращение ко всем советам о принятии мер к организации первомая_первомай	1918.04.26	['вцик']	['обращение']	['обращение ко всем советам о принятии мер к организации первомая']	['первомай']	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
82	1918.04.30_вцик_обращение_обращение к рабочим и крестьянам гражданам рсфср_первомай	1918.04.30	['вцик']	['обращение']	['обращение к рабочим и крестьянам гражданам рсфср']	['первомай']	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
83	1918.05.06_вцик_предписание.положение_предписание советам руководствоваться положениями ленина	1918.05.06	['вцик']	['предписание', 'положение']	['предписание советам руководствоваться положениями ленина']	['предписание советам руководствоваться положениями ленина']	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
84	1918.05.13_вцик.моссовет_резолюция_о докладе лениа_внешняя политика	1918.05.13	['вцик', 'моссовет']	['резолюция']	['о докладе лениа']	['внешняя политика']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
85	1918.05.13_ленин.снк.вцик_декрет_о чрезвычайных полномочиях наркома по продовольствию	1918.05.13	['ленин', 'снк', 'вцик']	['декрет']	['о чрезвычайных полномочиях наркома по продовольствию']	['о чрезвычайных полномочиях наркома по продовольствию']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
86	1918.05.20_вцик_резолюция_резолюция по докладу свердлова_задачи советов в деревне	1918.05.20	['вцик']	['резолюция']	['резолюция по докладу свердлова']	['задачи советов в деревне']	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
87	1918.05.21_ленин_обращение_к питерским рабочим_организация продотрядов	1918.05.21	['ленин']	['обращение']	['к питерским рабочим']	['организация продотрядов']	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
88	1918.05.22_цк ркпб.ркпб 7_письмо.циркулярное письмо_об укреплении рядов ркпб	1918.05.22	['цк ркпб', 'ркпб 7']	['письмо', 'циркулярное письмо']	['об укреплении рядов ркпб']	['об укреплении рядов ркпб']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
89	1918.05.29_вцик_постановление_о переходе к всеобщей мобилизации_мобилизация	1918.05.29	['вцик']	['постановление']	['о переходе к всеобщей мобилизации']	['мобилизация']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
90	1918.05.29_ленин.снк_обращение.обращение к населению_о борьбе с голодом_голод	1918.05.29	['ленин', 'снк']	['обращение', 'обращение к населению']	['о борьбе с голодом']	['голод']	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
91	1918.05.30_ленин.снк_обращение.обращение к населению_о положении на продовольственном фронте и о борьбе с контрреволюцией	1918.05.30	['ленин', 'снк']	['обращение', 'обращение к населению']	['о положении на продовольственном фронте и о борьбе с контрреволюцией']	['о положении на продовольственном фронте и о борьбе с контрреволюцией']	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
92	1918.05.30_ленин.снк_обращение_обращение к трудовым казакам дона и кубани о борьбе с контрреволюцией_борьба с контрреволюцией	1918.05.30	['ленин', 'снк']	['обращение']	['обращение к трудовым казакам дона и кубани о борьбе с контрреволюцией']	['борьба с контрреволюцией']	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
93	1918.06.03_ленин_декрет_о национализации третьяковки национализация	1918.06.03	['ленин']	['декрет']	['о национализации третьяковки национализация']	['о национализации третьяковки национализация']	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
94	1918.06.04_вцик.моссовет.профсоюзы_резолюция_резолюция по докладу ленина_голод	1918.06.04	['вцик', 'моссовет', 'профсоюзы']	['резолюция']	['резолюция по докладу ленина']	['голод']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
95	1918.06.13_ленин.снк_декрет_о национализации имущества императорского дома_николай ii.национализация	1918.06.13	['ленин', 'снк']	['декрет']	['о национализации имущества императорского дома']	['николай ii', 'национализация']	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
96	1918.06.14_вцик_постановление_исключение из вцик и советов сров и меньшевиков	1918.06.14	['вцик']	['постановление']	['исключение из вцик и советов сров и меньшевиков']	['исключение из вцик и советов сров и меньшевиков']	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
97	1918.06.22_ленин.снк_воззвание_воззвание к железнодорожникам_забастовки	1918.06.22	['ленин', 'снк']	['воззвание']	['воззвание к железнодорожникам']	['забастовки']	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
98	1918.07.01_ленин.снк_положение_об объявлении врагом народа председателя мурманского совета	1918.07.01	['ленин', 'снк']	['положение']	['об объявлении врагом народа председателя мурманского совета']	['об объявлении врагом народа председателя мурманского совета']	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
99	1918.07.06_снк_сообщение.правительственное сообщение_убийство германского посла	1918.07.06	['снк']	['сообщение', 'правительственное сообщение']	['убийство германского посла']	['убийство германского посла']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
100	1918.07.07_снк_сообщение.правительственное сообщение_о принятии мер для подавления мятежа сров_мятеж сров	1918.07.07	['снк']	['сообщение', 'правительственное сообщение']	['о принятии мер для подавления мятежа сров']	['мятеж сров']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
101	1918.07.08_снк_сообщение.правительственное сообщение_о ликвидации контрреволюционного восстания_мятеж сров	1918.07.08	['снк']	['сообщение', 'правительственное сообщение']	['о ликвидации контрреволюционного восстания']	['мятеж сров']	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
102	1918.07.10_съезд советов.съезд советов 5_постановление_организация красной армии	1918.07.10	['съезд советов', 'съезд советов 5']	['постановление']	['организация красной армии']	['организация красной армии']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
103	1918.07.25_ленин.снк_постановление_о борьбе с антисемитизмом и еврейскими погромами_борьба с антисемитизмом	1918.07.25	['ленин', 'снк']	['постановление']	['о борьбе с антисемитизмом и еврейскими погромами']	['борьба с антисемитизмом']	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
104	1918.09.05_снк_постановление_о красном терроре	1918.09.05	['снк']	['постановление']	['о красном терроре']	['о красном терроре']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
105	1918.10.10_ленин.снк_декрет_о новой орфографии	1918.10.10	['ленин', 'снк']	['декрет']	['о новой орфографии']	['о новой орфографии']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
106	1918.11.08_съезд советов.съезд советов 6_постановление_о революционной законности	1918.11.08	['съезд советов', 'съезд советов 6']	['постановление']	['о революционной законности']	['о революционной законности']	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
107	1918.11.09_съезд советов.съезд советов 6_постановление_о строительстве советской власти в центре комитетах бедноты и советах на местах	1918.11.09	['съезд советов', 'съезд советов 6']	['постановление']	['о строительстве советской власти в центре комитетах бедноты и советах на местах']	['о строительстве советской власти в центре комитетах бедноты и советах на местах']	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
108	1918.12.10_ленин.снк_декрет_о мобилизации грамотных и организации пропаганды советского строя_пропаганда	1918.12.10	['ленин', 'снк']	['декрет']	['о мобилизации грамотных и организации пропаганды советского строя']	['пропаганда']	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
109	1918.12.19_ленин.снк_декрет_о запрещении устройства лотерей	1918.12.19	['ленин', 'снк']	['декрет']	['о запрещении устройства лотерей']	['о запрещении устройства лотерей']	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
110	1919.01.04_ленин.снк_постановление_об учреждении совета защиты детей	1919.01.04	['ленин', 'снк']	['постановление']	['об учреждении совета защиты детей']	['об учреждении совета защиты детей']	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
111	1919.03.18_ленин_выступление.отчет.фрагмент_отчет цк_съезд ркпб 8	1919.03.18	['ленин']	['выступление', 'отчет', 'фрагмент']	['отчет цк']	['съезд ркпб 8']	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
112	1919.03.18_ленин_выступление.фрагмент_о деятельности федерации иностранных групп_съезд ркпб 8	1919.03.18	['ленин']	['выступление', 'фрагмент']	['о деятельности федерации иностранных групп']	['съезд ркпб 8']	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
